Wavelength,I,Incrament,,Ambient air
409.6078,0.40381,,,
409.60785,0.40369,,,
409.6079,0.40367,,,
409.60795,0.40365,,,
409.608,0.40373,,,
409.60805,0.40375,,,
409.6081,0.40378,,,
409.60815,0.40376,,,
409.6082,0.40381,,,
409.60825,0.40373,,,
409.6083,0.4037,,,
409.60835,0.40376,,,
409.6084,0.40378,,,
409.60845,0.40373,,,
409.6085,0.40362,,,
409.60855,0.40371,,,
409.6086,0.40364,,,
409.60865,0.40369,,,
409.6087,0.40382,,,
409.60875,0.40366,,,
409.6088,0.40375,,,
409.60885,0.40377,,,
409.6089,0.4037,,,
409.60895,0.40382,,,
409.609,0.4038,,,
409.60905,0.40384,,,
409.6091,0.40384,,,
409.60915,0.4038,,,
409.6092,0.40383,,,
409.60925,0.40378,,,
409.6093,0.40371,,,
409.60935,0.40372,,,
409.6094,0.40378,,,
409.60945,0.40387,,,
409.6095,0.40369,,,
409.60955,0.40409,,,
409.6096,0.4038,,,
409.60965,0.40372,,,
409.6097,0.4037,,,
409.60975,0.4037,,,
409.6098,0.40373,,,
409.60985,0.40375,,,
409.6099,0.40362,,,
409.60995,0.40366,,,
409.61,0.40366,,,
409.61005,0.40373,,,
409.6101,0.40386,,,
409.61015,0.4037,,,
409.6102,0.4038,,,
409.61025,0.40364,,,
409.6103,0.40372,,,
409.61035,0.40389,,,
409.6104,0.4038,,,
409.61045,0.40371,,,
409.6105,0.40366,,,
409.61055,0.40369,,,
409.6106,0.4037,,,
409.61065,0.40358,,,
409.6107,0.40367,,,
409.61075,0.40381,,,
409.6108,0.4038,,,
409.61085,0.40366,,,
409.6109,0.4038,,,
409.61095,0.40386,,,
409.611,0.40369,,,
409.61105,0.40383,,,
409.6111,0.40369,,,
409.61115,0.40372,,,
409.6112,0.40384,,,
409.61125,0.40375,,,
409.6113,0.40376,,,
409.61135,0.40378,,,
409.6114,0.40372,,,
409.61145,0.40369,,,
409.6115,0.40391,,,
409.61155,0.40373,,,
409.6116,0.4037,,,
409.61165,0.40371,,,
409.6117,0.40387,,,
409.61175,0.40371,,,
409.6118,0.40384,,,
409.61185,0.40381,,,
409.6119,0.40383,,,
409.61195,0.40376,,,
409.612,0.40366,,,
409.61205,0.40367,,,
409.6121,0.40366,,,
409.61215,0.4037,,,
409.6122,0.4038,,,
409.61225,0.40362,,,
409.6123,0.40381,,,
409.61235,0.40371,,,
409.6124,0.40364,,,
409.61245,0.40369,,,
409.6125,0.40372,,,
409.61255,0.40372,,,
409.6126,0.40367,,,
409.61265,0.40373,,,
409.6127,0.40371,,,
409.61275,0.4037,,,
409.6128,0.40364,,,
409.61285,0.40365,,,
409.6129,0.40378,,,
409.61295,0.40371,,,
409.613,0.40388,,,
409.61305,0.40383,,,
409.6131,0.40377,,,
409.61315,0.40369,,,
409.6132,0.40398,,,
409.61325,0.40378,,,
409.6133,0.40369,,,
409.61335,0.40366,,,
409.6134,0.40377,,,
409.61345,0.40375,,,
409.6135,0.40372,,,
409.61355,0.40369,,,
409.6136,0.40364,,,
409.61365,0.40372,,,
409.6137,0.40371,,,
409.61375,0.40366,,,
409.6138,0.40381,,,
409.61385,0.40377,,,
409.6139,0.40382,,,
409.61395,0.40383,,,
409.614,0.40381,,,
409.61405,0.4037,,,
409.6141,0.40381,,,
409.61415,0.40365,,,
409.6142,0.40399,,,
409.61425,0.40361,,,
409.6143,0.40378,,,
409.61435,0.40373,,,
409.6144,0.40373,,,
409.61445,0.40381,,,
409.6145,0.40373,,,
409.61455,0.40367,,,
409.6146,0.40365,,,
409.61465,0.40372,,,
409.6147,0.4038,,,
409.61475,0.40382,,,
409.6148,0.40387,,,
409.61485,0.40376,,,
409.6149,0.40381,,,
409.61495,0.40364,,,
409.615,0.40367,,,
409.61505,0.40369,,,
409.6151,0.40373,,,
409.61515,0.40388,,,
409.6152,0.40366,,,
409.61525,0.4038,,,
409.6153,0.40382,,,
409.61535,0.40361,,,
409.6154,0.4037,,,
409.61545,0.40372,,,
409.6155,0.4038,,,
409.61555,0.40359,,,
409.6156,0.40381,,,
409.61565,0.40362,,,
409.6157,0.40371,,,
409.61575,0.40376,,,
409.6158,0.40366,,,
409.61585,0.40371,,,
409.6159,0.40371,,,
409.61595,0.40375,,,
409.616,0.40387,,,
409.61605,0.40358,,,
409.6161,0.40377,,,
409.61615,0.40375,,,
409.6162,0.40377,,,
409.61625,0.4037,,,
409.6163,0.40384,,,
409.61635,0.40369,,,
409.6164,0.40371,,,
409.61645,0.40372,,,
409.6165,0.40382,,,
409.61655,0.40384,,,
409.6166,0.40382,,,
409.61665,0.40376,,,
409.6167,0.40361,,,
409.61675,0.4038,,,
409.6168,0.4038,,,
409.61685,0.40372,,,
409.6169,0.40377,,,
409.61695,0.40365,,,
409.617,0.40362,,,
409.61705,0.40377,,,
409.6171,0.40377,,,
409.61715,0.4038,,,
409.6172,0.40366,,,
409.61725,0.40378,,,
409.6173,0.4038,,,
409.61735,0.40378,,,
409.6174,0.40378,,,
409.61745,0.40364,,,
409.6175,0.40376,,,
409.61755,0.40383,,,
409.6176,0.40389,,,
409.61765,0.40393,,,
409.6177,0.40365,,,
409.61775,0.40369,,,
409.6178,0.40377,,,
409.61785,0.40371,,,
409.6179,0.40369,,,
409.61795,0.40369,,,
409.618,0.4038,,,
409.61805,0.40388,,,
409.6181,0.4038,,,
409.61815,0.40384,,,
409.6182,0.40378,,,
409.61825,0.40358,,,
409.6183,0.4036,,,
409.61835,0.40367,,,
409.6184,0.40362,,,
409.61845,0.40381,,,
409.6185,0.40389,,,
409.61855,0.40376,,,
409.6186,0.40386,,,
409.61865,0.40376,,,
409.6187,0.40375,,,
409.61875,0.40373,,,
409.6188,0.40405,,,
409.61885,0.40375,,,
409.6189,0.40377,,,
409.61895,0.40386,,,
409.619,0.40371,,,
409.61905,0.40383,,,
409.6191,0.40364,,,
409.61915,0.40388,,,
409.6192,0.40362,,,
409.61925,0.40373,,,
409.6193,0.40367,,,
409.61935,0.40361,,,
409.6194,0.40376,,,
409.61945,0.40369,,,
409.6195,0.40369,,,
409.61955,0.40376,,,
409.6196,0.40376,,,
409.61965,0.40387,,,
409.6197,0.40377,,,
409.61975,0.40371,,,
409.6198,0.40359,,,
409.61985,0.40367,,,
409.6199,0.40364,,,
409.61995,0.40384,,,
409.62,0.4038,,,
409.62005,0.40384,,,
409.6201,0.40377,,,
409.62015,0.40364,,,
409.6202,0.4038,,,
409.62025,0.40371,,,
409.6203,0.40362,,,
409.62035,0.40367,,,
409.6204,0.40383,,,
409.62045,0.40378,,,
409.6205,0.40387,,,
409.62055,0.40376,,,
409.6206,0.40367,,,
409.62065,0.40389,,,
409.6207,0.40377,,,
409.62075,0.4038,,,
409.6208,0.40371,,,
409.62085,0.40375,,,
409.6209,0.40372,,,
409.62095,0.40373,,,
409.621,0.40378,,,
409.62105,0.40373,,,
409.6211,0.40372,,,
409.62115,0.40375,,,
409.6212,0.40388,,,
409.62125,0.40378,,,
409.6213,0.40365,,,
409.62135,0.40367,,,
409.6214,0.40366,,,
409.62145,0.40377,,,
409.6215,0.40372,,,
409.62155,0.40377,,,
409.6216,0.40367,,,
409.62165,0.40386,,,
409.6217,0.4037,,,
409.62175,0.4037,,,
409.6218,0.40372,,,
409.62185,0.40373,,,
409.6219,0.40369,,,
409.62195,0.40381,,,
409.622,0.40365,,,
409.62205,0.40383,,,
409.6221,0.40371,,,
409.62215,0.4038,,,
409.6222,0.40367,,,
409.62225,0.40383,,,
409.6223,0.40369,,,
409.62235,0.40373,,,
409.6224,0.40367,,,
409.62245,0.40373,,,
409.6225,0.40376,,,
409.62255,0.40375,,,
409.6226,0.40371,,,
409.62265,0.40377,,,
409.6227,0.40373,,,
409.62275,0.40373,,,
409.6228,0.40367,,,
409.62285,0.40367,,,
409.6229,0.4037,,,
409.62295,0.40393,,,
409.623,0.40382,,,
409.62305,0.40378,,,
409.6231,0.40381,,,
409.62315,0.40381,,,
409.6232,0.40389,,,
409.62325,0.40386,,,
409.6233,0.40373,,,
409.62335,0.40371,,,
409.6234,0.40386,,,
409.62345,0.40373,,,
409.6235,0.40383,,,
409.62355,0.40376,,,
409.6236,0.40373,,,
409.62365,0.40372,,,
409.6237,0.40386,,,
409.62375,0.40389,,,
409.6238,0.40369,,,
409.62385,0.40376,,,
409.6239,0.40371,,,
409.62395,0.40387,,,
409.624,0.40376,,,
409.62405,0.40376,,,
409.6241,0.40356,,,
409.62415,0.40371,,,
409.6242,0.40375,,,
409.62425,0.40369,,,
409.6243,0.40372,,,
409.62435,0.40369,,,
409.6244,0.40373,,,
409.62445,0.40382,,,
409.6245,0.40383,,,
409.62455,0.40375,,,
409.6246,0.40371,,,
409.62465,0.40394,,,
409.6247,0.40382,,,
409.62475,0.40375,,,
409.6248,0.40371,,,
409.62485,0.40387,,,
409.6249,0.40369,,,
409.62495,0.40376,,,
409.625,0.40367,,,
409.62505,0.40362,,,
409.6251,0.40372,,,
409.62515,0.40372,,,
409.6252,0.40364,,,
409.62525,0.40386,,,
409.6253,0.40372,,,
409.62535,0.40372,,,
409.6254,0.40378,,,
409.62545,0.40373,,,
409.6255,0.40373,,,
409.62555,0.40373,,,
409.6256,0.40377,,,
409.62565,0.40382,,,
409.6257,0.40381,,,
409.62575,0.40377,,,
409.6258,0.40373,,,
409.62585,0.40381,,,
409.6259,0.40375,,,
409.62595,0.40384,,,
409.626,0.4038,,,
409.62605,0.40373,,,
409.6261,0.40375,,,
409.62615,0.40369,,,
409.6262,0.40375,,,
409.62625,0.40378,,,
409.6263,0.40364,,,
409.62635,0.40364,,,
409.6264,0.40367,,,
409.62645,0.40377,,,
409.6265,0.40365,,,
409.62655,0.40367,,,
409.6266,0.40387,,,
409.62665,0.40377,,,
409.6267,0.40364,,,
409.62675,0.40362,,,
409.6268,0.40367,,,
409.62685,0.40382,,,
409.6269,0.40367,,,
409.62695,0.40384,,,
409.627,0.40365,,,
409.62705,0.40366,,,
409.6271,0.40367,,,
409.62715,0.40367,,,
409.6272,0.40372,,,
409.62725,0.40373,,,
409.6273,0.40369,,,
409.62735,0.40366,,,
409.6274,0.40362,,,
409.62745,0.40389,,,
409.6275,0.40383,,,
409.62755,0.40377,,,
409.6276,0.4037,,,
409.62765,0.40378,,,
409.6277,0.40381,,,
409.62775,0.40384,,,
409.6278,0.40373,,,
409.62785,0.40373,,,
409.6279,0.40381,,,
409.62795,0.40389,,,
409.628,0.40365,,,
409.62805,0.40375,,,
409.6281,0.40369,,,
409.62815,0.40376,,,
409.6282,0.40389,,,
409.62825,0.40376,,,
409.6283,0.40383,,,
409.62835,0.40375,,,
409.6284,0.40358,,,
409.62845,0.4037,,,
409.6285,0.40376,,,
409.62855,0.40377,,,
409.6286,0.40377,,,
409.62865,0.40382,,,
409.6287,0.40389,,,
409.62875,0.40377,,,
409.6288,0.40373,,,
409.62885,0.40366,,,
409.6289,0.40382,,,
409.62895,0.40362,,,
409.629,0.4036,,,
409.62905,0.40377,,,
409.6291,0.40376,,,
409.62915,0.40381,,,
409.6292,0.40375,,,
409.62925,0.40372,,,
409.6293,0.40371,,,
409.62935,0.40382,,,
409.6294,0.40378,,,
409.62945,0.4036,,,
409.6295,0.40372,,,
409.62955,0.40377,,,
409.6296,0.40365,,,
409.62965,0.40382,,,
409.6297,0.40377,,,
409.62975,0.40371,,,
409.6298,0.40383,,,
409.62985,0.40378,,,
409.6299,0.40381,,,
409.62995,0.40376,,,
409.63,0.4038,,,
409.63005,0.40372,,,
409.6301,0.40369,,,
409.63015,0.40371,,,
409.6302,0.4037,,,
409.63025,0.40367,,,
409.6303,0.40371,,,
409.63035,0.40366,,,
409.6304,0.40376,,,
409.63045,0.40381,,,
409.6305,0.40388,,,
409.63055,0.40387,,,
409.6306,0.40356,,,
409.63065,0.40386,,,
409.6307,0.40378,,,
409.63075,0.40376,,,
409.6308,0.40375,,,
409.63085,0.40367,,,
409.6309,0.40371,,,
409.63095,0.40384,,,
409.631,0.40375,,,
409.63105,0.40378,,,
409.6311,0.40387,,,
409.63115,0.40381,,,
409.6312,0.40373,,,
409.63125,0.40391,,,
409.6313,0.40377,,,
409.63135,0.40377,,,
409.6314,0.40387,,,
409.63145,0.40367,,,
409.6315,0.40366,,,
409.63155,0.40381,,,
409.6316,0.40372,,,
409.63165,0.40373,,,
409.6317,0.40397,,,
409.63175,0.4036,,,
409.6318,0.40382,,,
409.63185,0.40386,,,
409.6319,0.40359,,,
409.63195,0.40378,,,
409.632,0.4037,,,
409.63205,0.40371,,,
409.6321,0.40377,,,
409.63215,0.40376,,,
409.6322,0.40364,,,
409.63225,0.40377,,,
409.6323,0.4038,,,
409.63235,0.40375,,,
409.6324,0.40382,,,
409.63245,0.40369,,,
409.6325,0.40378,,,
409.63255,0.40378,,,
409.6326,0.40382,,,
409.63265,0.40359,,,
409.6327,0.40362,,,
409.63275,0.40361,,,
409.6328,0.40372,,,
409.63285,0.40373,,,
409.6329,0.40371,,,
409.63295,0.40358,,,
409.633,0.40389,,,
409.63305,0.40377,,,
409.6331,0.40386,,,
409.63315,0.40371,,,
409.6332,0.40386,,,
409.63325,0.40387,,,
409.6333,0.40373,,,
409.63335,0.40376,,,
409.6334,0.40372,,,
409.63345,0.40381,,,
409.6335,0.40364,,,
409.63355,0.40377,,,
409.6336,0.40372,,,
409.63365,0.40367,,,
409.6337,0.40382,,,
409.63375,0.40373,,,
409.6338,0.40376,,,
409.63385,0.40373,,,
409.6339,0.40373,,,
409.63395,0.40387,,,
409.634,0.40369,,,
409.63405,0.40369,,,
409.6341,0.40366,,,
409.63415,0.40386,,,
409.6342,0.40375,,,
409.63425,0.40371,,,
409.6343,0.40369,,,
409.63435,0.40375,,,
409.6344,0.40387,,,
409.63445,0.4038,,,
409.6345,0.40373,,,
409.63455,0.40393,,,
409.6346,0.40376,,,
409.63465,0.40383,,,
409.6347,0.40381,,,
409.63475,0.40388,,,
409.6348,0.40365,,,
409.63485,0.40369,,,
409.6349,0.40377,,,
409.63495,0.40372,,,
409.635,0.40378,,,
409.63505,0.4037,,,
409.6351,0.40383,,,
409.63515,0.404,,,
409.6352,0.40372,,,
409.63525,0.40372,,,
409.6353,0.40376,,,
409.63535,0.40366,,,
409.6354,0.4038,,,
409.63545,0.40381,,,
409.6355,0.40386,,,
409.63555,0.4038,,,
409.6356,0.40372,,,
409.63565,0.40388,,,
409.6357,0.4037,,,
409.63575,0.40378,,,
409.6358,0.40372,,,
409.63585,0.4037,,,
409.6359,0.40365,,,
409.63595,0.40381,,,
409.636,0.40384,,,
409.63605,0.40375,,,
409.6361,0.40388,,,
409.63615,0.40394,,,
409.6362,0.40361,,,
409.63625,0.40414,,,
409.6363,0.40371,,,
409.63635,0.40388,,,
409.6364,0.40378,,,
409.63645,0.40391,,,
409.6365,0.40373,,,
409.63655,0.40378,,,
409.6366,0.40371,,,
409.63665,0.40405,,,
409.6367,0.40378,,,
409.63675,0.4038,,,
409.6368,0.4038,,,
409.63685,0.40383,,,
409.6369,0.40388,,,
409.63695,0.40393,,,
409.637,0.40395,,,
409.63705,0.40382,,,
409.6371,0.404,,,
409.63715,0.404,,,
409.6372,0.40377,,,
409.63725,0.4038,,,
409.6373,0.4037,,,
409.63735,0.40371,,,
409.6374,0.40402,,,
409.63745,0.40382,,,
409.6375,0.40391,,,
409.63755,0.40383,,,
409.6376,0.40382,,,
409.63765,0.4038,,,
409.6377,0.40378,,,
409.63775,0.40377,,,
409.6378,0.40383,,,
409.63785,0.40384,,,
409.6379,0.40404,,,
409.63795,0.40373,,,
409.638,0.40382,,,
409.63805,0.40383,,,
409.6381,0.40386,,,
409.63815,0.40376,,,
409.6382,0.40399,,,
409.63825,0.40389,,,
409.6383,0.40383,,,
409.63835,0.40383,,,
409.6384,0.40375,,,
409.63845,0.40378,,,
409.6385,0.40386,,,
409.63855,0.40367,,,
409.6386,0.40393,,,
409.63865,0.40378,,,
409.6387,0.4037,,,
409.63875,0.40397,,,
409.6388,0.40381,,,
409.63885,0.40389,,,
409.6389,0.4038,,,
409.63895,0.40389,,,
409.639,0.40398,,,
409.63905,0.40403,,,
409.6391,0.40384,,,
409.63915,0.40403,,,
409.6392,0.40366,,,
409.63925,0.4038,,,
409.6393,0.4038,,,
409.63935,0.40404,,,
409.6394,0.40381,,,
409.63945,0.4038,,,
409.6395,0.40395,,,
409.63955,0.40382,,,
409.6396,0.40393,,,
409.63965,0.40394,,,
409.6397,0.40402,,,
409.63975,0.40372,,,
409.6398,0.4037,,,
409.63985,0.40391,,,
409.6399,0.40381,,,
409.63995,0.40394,,,
409.64,0.40376,,,
409.64005,0.40389,,,
409.6401,0.40391,,,
409.64015,0.40367,,,
409.6402,0.40369,,,
409.64025,0.40395,,,
409.6403,0.40384,,,
409.64035,0.40391,,,
409.6404,0.40386,,,
409.64045,0.40386,,,
409.6405,0.40397,,,
409.64055,0.40388,,,
409.6406,0.40384,,,
409.64065,0.40384,,,
409.6407,0.40382,,,
409.64075,0.40375,,,
409.6408,0.40398,,,
409.64085,0.40392,,,
409.6409,0.40384,,,
409.64095,0.40384,,,
409.641,0.40388,,,
409.64105,0.40372,,,
409.6411,0.40381,,,
409.64115,0.40373,,,
409.6412,0.40387,,,
409.64125,0.40367,,,
409.6413,0.4037,,,
409.64135,0.40395,,,
409.6414,0.40395,,,
409.64145,0.4038,,,
409.6415,0.40399,,,
409.64155,0.40395,,,
409.6416,0.40402,,,
409.64165,0.4041,,,
409.6417,0.4038,,,
409.64175,0.40414,,,
409.6418,0.40393,,,
409.64185,0.40386,,,
409.6419,0.40395,,,
409.64195,0.40375,,,
409.642,0.40387,,,
409.64205,0.40395,,,
409.6421,0.40383,,,
409.64215,0.40403,,,
409.6422,0.40394,,,
409.64225,0.40388,,,
409.6423,0.40395,,,
409.64235,0.40387,,,
409.6424,0.40393,,,
409.64245,0.40395,,,
409.6425,0.40381,,,
409.64255,0.40398,,,
409.6426,0.40399,,,
409.64265,0.40405,,,
409.6427,0.40404,,,
409.64275,0.4038,,,
409.6428,0.4038,,,
409.64285,0.40387,,,
409.6429,0.40397,,,
409.64295,0.40395,,,
409.643,0.40371,,,
409.64305,0.40392,,,
409.6431,0.40367,,,
409.64315,0.40393,,,
409.6432,0.40398,,,
409.64325,0.40383,,,
409.6433,0.40386,,,
409.64335,0.40394,,,
409.6434,0.40395,,,
409.64345,0.40378,,,
409.6435,0.40404,,,
409.64355,0.40382,,,
409.6436,0.40391,,,
409.64365,0.40391,,,
409.6437,0.40392,,,
409.64375,0.40389,,,
409.6438,0.40389,,,
409.64385,0.40375,,,
409.6439,0.40386,,,
409.64395,0.40389,,,
409.644,0.40371,,,
409.64405,0.40393,,,
409.6441,0.40391,,,
409.64415,0.40394,,,
409.6442,0.40395,,,
409.64425,0.40378,,,
409.6443,0.40388,,,
409.64435,0.40387,,,
409.6444,0.40388,,,
409.64445,0.40377,,,
409.6445,0.40387,,,
409.64455,0.40381,,,
409.6446,0.40393,,,
409.64465,0.40409,,,
409.6447,0.40393,,,
409.64475,0.40373,,,
409.6448,0.40413,,,
409.64485,0.40373,,,
409.6449,0.404,,,
409.64495,0.40393,,,
409.645,0.40394,,,
409.64505,0.40393,,,
409.6451,0.40392,,,
409.64515,0.40391,,,
409.6452,0.40397,,,
409.64525,0.40395,,,
409.6453,0.40394,,,
409.64535,0.40388,,,
409.6454,0.40406,,,
409.64545,0.40397,,,
409.6455,0.40411,,,
409.64555,0.40397,,,
409.6456,0.404,,,
409.64565,0.40391,,,
409.6457,0.40375,,,
409.64575,0.40381,,,
409.6458,0.40397,,,
409.64585,0.40386,,,
409.6459,0.40386,,,
409.64595,0.40387,,,
409.646,0.40392,,,
409.64605,0.40382,,,
409.6461,0.40392,,,
409.64615,0.40387,,,
409.6462,0.4041,,,
409.64625,0.40384,,,
409.6463,0.40394,,,
409.64635,0.40386,,,
409.6464,0.40375,,,
409.64645,0.40386,,,
409.6465,0.40388,,,
409.64655,0.40403,,,
409.6466,0.40384,,,
409.64665,0.40388,,,
409.6467,0.40388,,,
409.64675,0.40384,,,
409.6468,0.40383,,,
409.64685,0.40386,,,
409.6469,0.40382,,,
409.64695,0.40395,,,
409.647,0.40384,,,
409.64705,0.40405,,,
409.6471,0.40386,,,
409.64715,0.40397,,,
409.6472,0.40392,,,
409.64725,0.40378,,,
409.6473,0.40392,,,
409.64735,0.40373,,,
409.6474,0.40389,,,
409.64745,0.40397,,,
409.6475,0.40383,,,
409.64755,0.40372,,,
409.6476,0.40399,,,
409.64765,0.40394,,,
409.6477,0.40397,,,
409.64775,0.40378,,,
409.6478,0.4038,,,
409.64785,0.40387,,,
409.6479,0.4041,,,
409.64795,0.40405,,,
409.648,0.40399,,,
409.64805,0.40375,,,
409.6481,0.40411,,,
409.64815,0.40391,,,
409.6482,0.40391,,,
409.64825,0.40378,,,
409.6483,0.40386,,,
409.64835,0.40397,,,
409.6484,0.40383,,,
409.64845,0.40405,,,
409.6485,0.40387,,,
409.64855,0.40382,,,
409.6486,0.40397,,,
409.64865,0.40382,,,
409.6487,0.40386,,,
409.64875,0.40398,,,
409.6488,0.40402,,,
409.64885,0.40381,,,
409.6489,0.40406,,,
409.64895,0.40395,,,
409.649,0.40383,,,
409.64905,0.40403,,,
409.6491,0.40369,,,
409.64915,0.40377,,,
409.6492,0.40405,,,
409.64925,0.40386,,,
409.6493,0.40389,,,
409.64935,0.40392,,,
409.6494,0.40398,,,
409.64945,0.40387,,,
409.6495,0.40384,,,
409.64955,0.40413,,,
409.6496,0.40402,,,
409.64965,0.40389,,,
409.6497,0.40404,,,
409.64975,0.40388,,,
409.6498,0.40373,,,
409.64985,0.40392,,,
409.6499,0.4038,,,
409.64995,0.40388,,,
409.65,0.40389,,,
409.65005,0.40391,,,
409.6501,0.40391,,,
409.65015,0.40395,,,
409.6502,0.40395,,,
409.65025,0.40376,,,
409.6503,0.40388,,,
409.65035,0.40387,,,
409.6504,0.40391,,,
409.65045,0.40397,,,
409.6505,0.40397,,,
409.65055,0.40384,,,
409.6506,0.40392,,,
409.65065,0.40387,,,
409.6507,0.40391,,,
409.65075,0.40387,,,
409.6508,0.40388,,,
409.65085,0.40381,,,
409.6509,0.40398,,,
409.65095,0.40395,,,
409.651,0.40393,,,
409.65105,0.40383,,,
409.6511,0.40391,,,
409.65115,0.40391,,,
409.6512,0.40393,,,
409.65125,0.40394,,,
409.6513,0.40375,,,
409.65135,0.40383,,,
409.6514,0.4038,,,
409.65145,0.40399,,,
409.6515,0.40391,,,
409.65155,0.40383,,,
409.6516,0.40382,,,
409.65165,0.40392,,,
409.6517,0.40395,,,
409.65175,0.40383,,,
409.6518,0.40377,,,
409.65185,0.40399,,,
409.6519,0.40386,,,
409.65195,0.40378,,,
409.652,0.40391,,,
409.65205,0.40369,,,
409.6521,0.40387,,,
409.65215,0.40378,,,
409.6522,0.40393,,,
409.65225,0.40371,,,
409.6523,0.40376,,,
409.65235,0.40388,,,
409.6524,0.40391,,,
409.65245,0.40372,,,
409.6525,0.40373,,,
409.65255,0.40382,,,
409.6526,0.40399,,,
409.65265,0.40377,,,
409.6527,0.40386,,,
409.65275,0.40377,,,
409.6528,0.40373,,,
409.65285,0.4038,,,
409.6529,0.40388,,,
409.65295,0.40376,,,
409.653,0.40378,,,
409.65305,0.40371,,,
409.6531,0.40378,,,
409.65315,0.40377,,,
409.6532,0.40378,,,
409.65325,0.40377,,,
409.6533,0.40386,,,
409.65335,0.4038,,,
409.6534,0.40365,,,
409.65345,0.40375,,,
409.6535,0.40399,,,
409.65355,0.4038,,,
409.6536,0.40387,,,
409.65365,0.40375,,,
409.6537,0.40378,,,
409.65375,0.4038,,,
409.6538,0.40377,,,
409.65385,0.40381,,,
409.6539,0.40377,,,
409.65395,0.404,,,
409.654,0.40382,,,
409.65405,0.40366,,,
409.6541,0.40381,,,
409.65415,0.40381,,,
409.6542,0.40384,,,
409.65425,0.40375,,,
409.6543,0.40402,,,
409.65435,0.40378,,,
409.6544,0.40384,,,
409.65445,0.40389,,,
409.6545,0.40388,,,
409.65455,0.40381,,,
409.6546,0.40389,,,
409.65465,0.4038,,,
409.6547,0.40391,,,
409.65475,0.40389,,,
409.6548,0.40384,,,
409.65485,0.40373,,,
409.6549,0.40387,,,
409.65495,0.40381,,,
409.655,0.40394,,,
409.65505,0.40389,,,
409.6551,0.40394,,,
409.65515,0.40394,,,
409.6552,0.40384,,,
409.65525,0.40387,,,
409.6553,0.40388,,,
409.65535,0.40391,,,
409.6554,0.4038,,,
409.65545,0.4038,,,
409.6555,0.40389,,,
409.65555,0.40397,,,
409.6556,0.40377,,,
409.65565,0.40378,,,
409.6557,0.40378,,,
409.65575,0.40381,,,
409.6558,0.40381,,,
409.65585,0.40364,,,
409.6559,0.40372,,,
409.65595,0.40377,,,
409.656,0.40375,,,
409.65605,0.40389,,,
409.6561,0.40386,,,
409.65615,0.40394,,,
409.6562,0.40377,,,
409.65625,0.40381,,,
409.6563,0.40381,,,
409.65635,0.40388,,,
409.6564,0.40375,,,
409.65645,0.40387,,,
409.6565,0.40386,,,
409.65655,0.40373,,,
409.6566,0.40365,,,
409.65665,0.40383,,,
409.6567,0.40372,,,
409.65675,0.40382,,,
409.6568,0.40369,,,
409.65685,0.40388,,,
409.6569,0.40388,,,
409.65695,0.40382,,,
409.657,0.40384,,,
409.65705,0.40372,,,
409.6571,0.40389,,,
409.65715,0.40376,,,
409.6572,0.40364,,,
409.65725,0.40392,,,
409.6573,0.4037,,,
409.65735,0.40392,,,
409.6574,0.40373,,,
409.65745,0.40383,,,
409.6575,0.40375,,,
409.65755,0.40377,,,
409.6576,0.40381,,,
409.65765,0.4038,,,
409.6577,0.40378,,,
409.65775,0.40369,,,
409.6578,0.40382,,,
409.65785,0.40383,,,
409.6579,0.40381,,,
409.65795,0.40377,,,
409.658,0.40386,,,
409.65805,0.4037,,,
409.6581,0.40386,,,
409.65815,0.40373,,,
409.6582,0.40376,,,
409.65825,0.40381,,,
409.6583,0.40391,,,
409.65835,0.40371,,,
409.6584,0.40371,,,
409.65845,0.40372,,,
409.6585,0.40386,,,
409.65855,0.40369,,,
409.6586,0.40369,,,
409.65865,0.40377,,,
409.6587,0.40393,,,
409.65875,0.40387,,,
409.6588,0.40373,,,
409.65885,0.40371,,,
409.6589,0.40377,,,
409.65895,0.40376,,,
409.659,0.40371,,,
409.65905,0.40366,,,
409.6591,0.40404,,,
409.65915,0.4038,,,
409.6592,0.40384,,,
409.65925,0.40384,,,
409.6593,0.40389,,,
409.65935,0.40382,,,
409.6594,0.40371,,,
409.65945,0.4038,,,
409.6595,0.404,,,
409.65955,0.40367,,,
409.6596,0.40382,,,
409.65965,0.40381,,,
409.6597,0.40362,,,
409.65975,0.40373,,,
409.6598,0.40382,,,
409.65985,0.40366,,,
409.6599,0.4037,,,
409.65995,0.40376,,,
409.66,0.40389,,,
409.66005,0.40388,,,
409.6601,0.40364,,,
409.66015,0.40384,,,
409.6602,0.40383,,,
409.66025,0.40376,,,
409.6603,0.4038,,,
409.66035,0.40373,,,
409.6604,0.40371,,,
409.66045,0.40354,,,
409.6605,0.40377,,,
409.66055,0.40384,,,
409.6606,0.40375,,,
409.66065,0.40378,,,
409.6607,0.40386,,,
409.66075,0.40375,,,
409.6608,0.40377,,,
409.66085,0.4037,,,
409.6609,0.40378,,,
409.66095,0.40369,,,
409.661,0.40386,,,
409.66105,0.40397,,,
409.6611,0.40369,,,
409.66115,0.40366,,,
409.6612,0.40367,,,
409.66125,0.40382,,,
409.6613,0.40376,,,
409.66135,0.40386,,,
409.6614,0.40369,,,
409.66145,0.40383,,,
409.6615,0.40369,,,
409.66155,0.4038,,,
409.6616,0.40375,,,
409.66165,0.40383,,,
409.6617,0.40371,,,
409.66175,0.40375,,,
