Wavelength,I,Incrament,,Ambient air
433.72405,0.4041,,,
433.7241,0.40431,,,
433.72415,0.40415,,,
433.7242,0.40419,,,
433.72425,0.40423,,,
433.7243,0.40415,,,
433.72435,0.40415,,,
433.7244,0.40451,,,
433.72445,0.40415,,,
433.7245,0.40423,,,
433.72455,0.40392,,,
433.7246,0.40415,,,
433.72465,0.40427,,,
433.7247,0.40408,,,
433.72475,0.40413,,,
433.7248,0.4041,,,
433.72485,0.40429,,,
433.7249,0.40406,,,
433.72495,0.40406,,,
433.725,0.40402,,,
433.72505,0.40419,,,
433.7251,0.40417,,,
433.72515,0.40404,,,
433.7252,0.40437,,,
433.72525,0.40394,,,
433.7253,0.40431,,,
433.72535,0.40425,,,
433.7254,0.40423,,,
433.72545,0.40408,,,
433.7255,0.40413,,,
433.72555,0.40408,,,
433.7256,0.40415,,,
433.72565,0.40402,,,
433.7257,0.40437,,,
433.72575,0.40419,,,
433.7258,0.40421,,,
433.72585,0.40419,,,
433.7259,0.40413,,,
433.72595,0.404,,,
433.726,0.40408,,,
433.72605,0.40402,,,
433.7261,0.40406,,,
433.72615,0.40417,,,
433.7262,0.40417,,,
433.72625,0.40394,,,
433.7263,0.40429,,,
433.72635,0.40408,,,
433.7264,0.40413,,,
433.72645,0.40427,,,
433.7265,0.40408,,,
433.72655,0.40423,,,
433.7266,0.40406,,,
433.72665,0.40413,,,
433.7267,0.40433,,,
433.72675,0.40396,,,
433.7268,0.404,,,
433.72685,0.40396,,,
433.7269,0.40404,,,
433.72695,0.40408,,,
433.727,0.40413,,,
433.72705,0.40433,,,
433.7271,0.40398,,,
433.72715,0.40396,,,
433.7272,0.40415,,,
433.72725,0.40445,,,
433.7273,0.40404,,,
433.72735,0.40402,,,
433.7274,0.4041,,,
433.72745,0.4041,,,
433.7275,0.40429,,,
433.72755,0.40413,,,
433.7276,0.40439,,,
433.72765,0.40429,,,
433.7277,0.40408,,,
433.72775,0.40431,,,
433.7278,0.40392,,,
433.72785,0.40421,,,
433.7279,0.40433,,,
433.72795,0.404,,,
433.728,0.40382,,,
433.72805,0.40406,,,
433.7281,0.40415,,,
433.72815,0.40398,,,
433.7282,0.40386,,,
433.72825,0.40413,,,
433.7283,0.404,,,
433.72835,0.40415,,,
433.7284,0.40392,,,
433.72845,0.40408,,,
433.7285,0.40413,,,
433.72855,0.40413,,,
433.7286,0.40408,,,
433.72865,0.40429,,,
433.7287,0.40427,,,
433.72875,0.4041,,,
433.7288,0.40419,,,
433.72885,0.40406,,,
433.7289,0.40408,,,
433.72895,0.4041,,,
433.729,0.404,,,
433.72905,0.40404,,,
433.7291,0.40394,,,
433.72915,0.40398,,,
433.7292,0.40404,,,
433.72925,0.40388,,,
433.7293,0.40406,,,
433.72935,0.40415,,,
433.7294,0.40408,,,
433.72945,0.40398,,,
433.7295,0.4039,,,
433.72955,0.40402,,,
433.7296,0.40398,,,
433.72965,0.40415,,,
433.7297,0.40413,,,
433.72975,0.40423,,,
433.7298,0.40415,,,
433.72985,0.40415,,,
433.7299,0.40425,,,
433.72995,0.40392,,,
433.73,0.40402,,,
433.73005,0.40406,,,
433.7301,0.40419,,,
433.73015,0.40406,,,
433.7302,0.40396,,,
433.73025,0.40392,,,
433.7303,0.40417,,,
433.73035,0.40378,,,
433.7304,0.40427,,,
433.73045,0.40421,,,
433.7305,0.40421,,,
433.73055,0.40394,,,
433.7306,0.40419,,,
433.73065,0.40413,,,
433.7307,0.40396,,,
433.73075,0.40398,,,
433.7308,0.40402,,,
433.73085,0.40396,,,
433.7309,0.40413,,,
433.73095,0.40398,,,
433.731,0.404,,,
433.73105,0.404,,,
433.7311,0.40419,,,
433.73115,0.40417,,,
433.7312,0.4041,,,
433.73125,0.40427,,,
433.7313,0.40423,,,
433.73135,0.40402,,,
433.7314,0.40413,,,
433.73145,0.40406,,,
433.7315,0.40417,,,
433.73155,0.4039,,,
433.7316,0.40419,,,
433.73165,0.40402,,,
433.7317,0.40386,,,
433.73175,0.40408,,,
433.7318,0.40392,,,
433.73185,0.40402,,,
433.7319,0.40408,,,
433.73195,0.40398,,,
433.732,0.40406,,,
433.73205,0.40406,,,
433.7321,0.40435,,,
433.73215,0.40417,,,
433.7322,0.40402,,,
433.73225,0.40402,,,
433.7323,0.40402,,,
433.73235,0.40388,,,
433.7324,0.404,,,
433.73245,0.4041,,,
433.7325,0.40413,,,
433.73255,0.40404,,,
433.7326,0.40396,,,
433.73265,0.40423,,,
433.7327,0.40386,,,
433.73275,0.40408,,,
433.7328,0.40394,,,
433.73285,0.40388,,,
433.7329,0.40404,,,
433.73295,0.40415,,,
433.733,0.40404,,,
433.73305,0.4041,,,
433.7331,0.4039,,,
433.73315,0.4041,,,
433.7332,0.404,,,
433.73325,0.40384,,,
433.7333,0.40417,,,
433.73335,0.40396,,,
433.7334,0.40404,,,
433.73345,0.40384,,,
433.7335,0.40413,,,
433.73355,0.40413,,,
433.7336,0.4041,,,
433.73365,0.404,,,
433.7337,0.40398,,,
433.73375,0.40398,,,
433.7338,0.4039,,,
433.73385,0.40394,,,
433.7339,0.4038,,,
433.73395,0.40392,,,
433.734,0.40398,,,
433.73405,0.40402,,,
433.7341,0.4039,,,
433.73415,0.40413,,,
433.7342,0.40386,,,
433.73425,0.40398,,,
433.7343,0.40398,,,
433.73435,0.40404,,,
433.7344,0.4039,,,
433.73445,0.40396,,,
433.7345,0.4038,,,
433.73455,0.4039,,,
433.7346,0.40398,,,
433.73465,0.40408,,,
433.7347,0.40392,,,
433.73475,0.4041,,,
433.7348,0.40392,,,
433.73485,0.40392,,,
433.7349,0.40402,,,
433.73495,0.40402,,,
433.735,0.40376,,,
433.73505,0.40388,,,
433.7351,0.40394,,,
433.73515,0.40402,,,
433.7352,0.40386,,,
433.73525,0.40388,,,
433.7353,0.40388,,,
433.73535,0.40394,,,
433.7354,0.40384,,,
433.73545,0.40384,,,
433.7355,0.404,,,
433.73555,0.40394,,,
433.7356,0.40396,,,
433.73565,0.40423,,,
433.7357,0.40404,,,
433.73575,0.40406,,,
433.7358,0.40396,,,
433.73585,0.40415,,,
433.7359,0.40402,,,
433.73595,0.40413,,,
433.736,0.40402,,,
433.73605,0.40404,,,
433.7361,0.40421,,,
433.73615,0.40394,,,
433.7362,0.4039,,,
433.73625,0.40392,,,
433.7363,0.404,,,
433.73635,0.40396,,,
433.7364,0.40394,,,
433.73645,0.4041,,,
433.7365,0.40402,,,
433.73655,0.40406,,,
433.7366,0.40398,,,
433.73665,0.40427,,,
433.7367,0.40396,,,
433.73675,0.40404,,,
433.7368,0.40402,,,
433.73685,0.40404,,,
433.7369,0.40408,,,
433.73695,0.40388,,,
433.737,0.4039,,,
433.73705,0.40396,,,
433.7371,0.40408,,,
433.73715,0.40404,,,
433.7372,0.4039,,,
433.73725,0.40402,,,
433.7373,0.40404,,,
433.73735,0.40386,,,
433.7374,0.40398,,,
433.73745,0.40394,,,
433.7375,0.40392,,,
433.73755,0.40398,,,
433.7376,0.404,,,
433.73765,0.4041,,,
433.7377,0.40402,,,
433.73775,0.40378,,,
433.7378,0.40406,,,
433.73785,0.40396,,,
433.7379,0.4039,,,
433.73795,0.40392,,,
433.738,0.404,,,
433.73805,0.40404,,,
433.7381,0.40413,,,
433.73815,0.40427,,,
433.7382,0.40388,,,
433.73825,0.40404,,,
433.7383,0.40404,,,
433.73835,0.40392,,,
433.7384,0.40402,,,
433.73845,0.40392,,,
433.7385,0.40406,,,
433.73855,0.40402,,,
433.7386,0.404,,,
433.73865,0.4038,,,
433.7387,0.40408,,,
433.73875,0.40402,,,
433.7388,0.4041,,,
433.73885,0.40406,,,
433.7389,0.40394,,,
433.73895,0.4041,,,
433.739,0.404,,,
433.73905,0.404,,,
433.7391,0.40388,,,
433.73915,0.40392,,,
433.7392,0.4039,,,
433.73925,0.40406,,,
433.7393,0.40378,,,
433.73935,0.40406,,,
433.7394,0.4039,,,
433.73945,0.40415,,,
433.7395,0.40415,,,
433.73955,0.40388,,,
433.7396,0.40406,,,
433.73965,0.40408,,,
433.7397,0.4039,,,
433.73975,0.40392,,,
433.7398,0.4041,,,
433.73985,0.40392,,,
433.7399,0.40394,,,
433.73995,0.4039,,,
433.74,0.404,,,
433.74005,0.40394,,,
433.7401,0.4041,,,
433.74015,0.404,,,
433.7402,0.40396,,,
433.74025,0.40419,,,
433.7403,0.40429,,,
433.74035,0.40415,,,
433.7404,0.40406,,,
433.74045,0.40404,,,
433.7405,0.40413,,,
433.74055,0.40398,,,
433.7406,0.40406,,,
433.74065,0.4041,,,
433.7407,0.40386,,,
433.74075,0.40402,,,
433.7408,0.4041,,,
433.74085,0.404,,,
433.7409,0.40417,,,
433.74095,0.40388,,,
433.741,0.404,,,
433.74105,0.40388,,,
433.7411,0.40427,,,
433.74115,0.40408,,,
433.7412,0.40392,,,
433.74125,0.40384,,,
433.7413,0.40429,,,
433.74135,0.40402,,,
433.7414,0.40404,,,
433.74145,0.40388,,,
433.7415,0.40394,,,
433.74155,0.40408,,,
433.7416,0.40406,,,
433.74165,0.404,,,
433.7417,0.4041,,,
433.74175,0.404,,,
433.7418,0.4041,,,
433.74185,0.40406,,,
433.7419,0.40388,,,
433.74195,0.40421,,,
433.742,0.40404,,,
433.74205,0.40394,,,
433.7421,0.40429,,,
433.74215,0.40408,,,
433.7422,0.40404,,,
433.74225,0.40415,,,
433.7423,0.40394,,,
433.74235,0.40408,,,
433.7424,0.4041,,,
433.74245,0.40392,,,
433.7425,0.404,,,
433.74255,0.40406,,,
433.7426,0.40421,,,
433.74265,0.40406,,,
433.7427,0.40404,,,
433.74275,0.40406,,,
433.7428,0.40408,,,
433.74285,0.40396,,,
433.7429,0.40402,,,
433.74295,0.40384,,,
433.743,0.40384,,,
433.74305,0.40402,,,
433.7431,0.4039,,,
433.74315,0.40408,,,
433.7432,0.40415,,,
433.74325,0.40386,,,
433.7433,0.40402,,,
433.74335,0.40398,,,
433.7434,0.40406,,,
433.74345,0.40413,,,
433.7435,0.40402,,,
433.74355,0.4041,,,
433.7436,0.40402,,,
433.74365,0.404,,,
433.7437,0.4039,,,
433.74375,0.40382,,,
433.7438,0.40386,,,
433.74385,0.40388,,,
433.7439,0.40396,,,
433.74395,0.40398,,,
433.744,0.40386,,,
433.74405,0.40413,,,
433.7441,0.40402,,,
433.74415,0.40396,,,
433.7442,0.40408,,,
433.74425,0.40388,,,
433.7443,0.404,,,
433.74435,0.40402,,,
433.7444,0.40392,,,
433.74445,0.40394,,,
433.7445,0.40421,,,
433.74455,0.40408,,,
433.7446,0.40402,,,
433.74465,0.40402,,,
433.7447,0.40402,,,
433.74475,0.40404,,,
433.7448,0.40392,,,
433.74485,0.40392,,,
433.7449,0.40394,,,
433.74495,0.40402,,,
433.745,0.40396,,,
433.74505,0.40402,,,
433.7451,0.4041,,,
433.74515,0.40404,,,
433.7452,0.4041,,,
433.74525,0.40394,,,
433.7453,0.40404,,,
433.74535,0.40394,,,
433.7454,0.4041,,,
433.74545,0.40413,,,
433.7455,0.40406,,,
433.74555,0.40406,,,
433.7456,0.40406,,,
433.74565,0.40382,,,
433.7457,0.4039,,,
433.74575,0.40413,,,
433.7458,0.40388,,,
433.74585,0.40378,,,
433.7459,0.40394,,,
433.74595,0.40394,,,
433.746,0.40413,,,
433.74605,0.40396,,,
433.7461,0.40392,,,
433.74615,0.40398,,,
433.7462,0.4039,,,
433.74625,0.40392,,,
433.7463,0.40396,,,
433.74635,0.40427,,,
433.7464,0.40392,,,
433.74645,0.40404,,,
433.7465,0.4041,,,
433.74655,0.40396,,,
433.7466,0.4041,,,
433.74665,0.404,,,
433.7467,0.404,,,
433.74675,0.40413,,,
433.7468,0.40392,,,
433.74685,0.404,,,
433.7469,0.40396,,,
433.74695,0.40388,,,
433.747,0.40406,,,
433.74705,0.40408,,,
433.7471,0.40398,,,
433.74715,0.404,,,
433.7472,0.404,,,
433.74725,0.40408,,,
433.7473,0.40406,,,
433.74735,0.40396,,,
433.7474,0.40431,,,
433.74745,0.40408,,,
433.7475,0.40392,,,
433.74755,0.40396,,,
433.7476,0.40402,,,
433.74765,0.40394,,,
433.7477,0.40402,,,
433.74775,0.40378,,,
433.7478,0.40382,,,
433.74785,0.40396,,,
433.7479,0.40406,,,
433.74795,0.40404,,,
433.748,0.40402,,,
433.74805,0.40386,,,
433.7481,0.40402,,,
433.74815,0.40408,,,
433.7482,0.40396,,,
433.74825,0.40376,,,
433.7483,0.40406,,,
433.74835,0.40394,,,
433.7484,0.4038,,,
433.74845,0.40394,,,
433.7485,0.40402,,,
433.74855,0.40388,,,
433.7486,0.40413,,,
433.74865,0.404,,,
433.7487,0.40382,,,
433.74875,0.40417,,,
433.7488,0.40402,,,
433.74885,0.40406,,,
433.7489,0.4038,,,
433.74895,0.40392,,,
433.749,0.40394,,,
433.74905,0.40394,,,
433.7491,0.40402,,,
433.74915,0.40372,,,
433.7492,0.40402,,,
433.74925,0.40402,,,
433.7493,0.40402,,,
433.74935,0.40423,,,
433.7494,0.40417,,,
433.74945,0.40388,,,
433.7495,0.4041,,,
433.74955,0.40415,,,
433.7496,0.40406,,,
433.74965,0.40402,,,
433.7497,0.404,,,
433.74975,0.4039,,,
433.7498,0.40396,,,
433.74985,0.4038,,,
433.7499,0.40417,,,
433.74995,0.40388,,,
433.75,0.4039,,,
433.75005,0.40413,,,
433.7501,0.40396,,,
433.75015,0.40388,,,
433.7502,0.4039,,,
433.75025,0.40396,,,
433.7503,0.40388,,,
433.75035,0.40413,,,
433.7504,0.40408,,,
433.75045,0.40402,,,
433.7505,0.40413,,,
433.75055,0.40402,,,
433.7506,0.40406,,,
433.75065,0.40415,,,
433.7507,0.40408,,,
433.75075,0.40394,,,
433.7508,0.40392,,,
433.75085,0.40396,,,
433.7509,0.40413,,,
433.75095,0.40408,,,
433.751,0.40406,,,
433.75105,0.40402,,,
433.7511,0.404,,,
433.75115,0.40392,,,
433.7512,0.4039,,,
433.75125,0.40386,,,
433.7513,0.40408,,,
433.75135,0.40417,,,
433.7514,0.40404,,,
433.75145,0.40406,,,
433.7515,0.40396,,,
433.75155,0.40388,,,
433.7516,0.40408,,,
433.75165,0.40406,,,
433.7517,0.40394,,,
433.75175,0.40415,,,
433.7518,0.40406,,,
433.75185,0.40398,,,
433.7519,0.40396,,,
433.75195,0.40382,,,
433.752,0.40398,,,
433.75205,0.40398,,,
433.7521,0.40396,,,
433.75215,0.404,,,
433.7522,0.40415,,,
433.75225,0.40386,,,
433.7523,0.40392,,,
433.75235,0.40398,,,
433.7524,0.404,,,
433.75245,0.40408,,,
433.7525,0.40398,,,
433.75255,0.40382,,,
433.7526,0.40382,,,
433.75265,0.404,,,
433.7527,0.40402,,,
433.75275,0.40402,,,
433.7528,0.40417,,,
433.75285,0.40382,,,
433.7529,0.4039,,,
433.75295,0.40392,,,
433.753,0.40404,,,
433.75305,0.40394,,,
433.7531,0.40398,,,
433.75315,0.40421,,,
433.7532,0.404,,,
433.75325,0.40386,,,
433.7533,0.40394,,,
433.75335,0.40404,,,
433.7534,0.40408,,,
433.75345,0.40408,,,
433.7535,0.40376,,,
433.75355,0.40388,,,
433.7536,0.404,,,
433.75365,0.40396,,,
433.7537,0.40388,,,
433.75375,0.40392,,,
433.7538,0.40406,,,
433.75385,0.40404,,,
433.7539,0.40404,,,
433.75395,0.4038,,,
433.754,0.4041,,,
433.75405,0.40408,,,
433.7541,0.40404,,,
433.75415,0.40392,,,
433.7542,0.40408,,,
433.75425,0.40382,,,
433.7543,0.4039,,,
433.75435,0.40386,,,
433.7544,0.40408,,,
433.75445,0.4039,,,
433.7545,0.40413,,,
433.75455,0.40392,,,
433.7546,0.404,,,
433.75465,0.40396,,,
433.7547,0.4039,,,
433.75475,0.40402,,,
433.7548,0.40392,,,
433.75485,0.40392,,,
433.7549,0.40402,,,
433.75495,0.40394,,,
433.755,0.40406,,,
433.75505,0.40408,,,
433.7551,0.40398,,,
433.75515,0.4039,,,
433.7552,0.40388,,,
433.75525,0.40415,,,
433.7553,0.40396,,,
433.75535,0.40425,,,
433.7554,0.4041,,,
433.75545,0.40392,,,
433.7555,0.40384,,,
433.75555,0.40396,,,
433.7556,0.40404,,,
433.75565,0.40382,,,
433.7557,0.40398,,,
433.75575,0.40392,,,
433.7558,0.40396,,,
433.75585,0.40404,,,
433.7559,0.40396,,,
433.75595,0.40413,,,
433.756,0.4038,,,
433.75605,0.404,,,
433.7561,0.40394,,,
433.75615,0.40392,,,
433.7562,0.40396,,,
433.75625,0.40392,,,
433.7563,0.40406,,,
433.75635,0.40396,,,
433.7564,0.4041,,,
433.75645,0.40402,,,
433.7565,0.40404,,,
433.75655,0.40396,,,
433.7566,0.40386,,,
433.75665,0.40388,,,
433.7567,0.40402,,,
433.75675,0.40406,,,
433.7568,0.40392,,,
433.75685,0.4039,,,
433.7569,0.40388,,,
433.75695,0.4039,,,
433.757,0.40413,,,
433.75705,0.40423,,,
433.7571,0.4039,,,
433.75715,0.40406,,,
433.7572,0.40392,,,
433.75725,0.40402,,,
433.7573,0.4039,,,
433.75735,0.40396,,,
433.7574,0.40376,,,
433.75745,0.40394,,,
433.7575,0.40396,,,
433.75755,0.40392,,,
433.7576,0.40378,,,
433.75765,0.40392,,,
433.7577,0.40406,,,
433.75775,0.40398,,,
433.7578,0.404,,,
433.75785,0.40402,,,
433.7579,0.40419,,,
433.75795,0.40398,,,
433.758,0.40394,,,
433.75805,0.40404,,,
433.7581,0.404,,,
433.75815,0.40376,,,
433.7582,0.4038,,,
433.75825,0.40392,,,
433.7583,0.40398,,,
433.75835,0.40396,,,
433.7584,0.40396,,,
433.75845,0.40374,,,
433.7585,0.40408,,,
433.75855,0.40421,,,
433.7586,0.40388,,,
433.75865,0.404,,,
433.7587,0.4039,,,
433.75875,0.404,,,
433.7588,0.404,,,
433.75885,0.404,,,
433.7589,0.40419,,,
433.75895,0.40402,,,
433.759,0.40402,,,
433.75905,0.4038,,,
433.7591,0.40396,,,
433.75915,0.40388,,,
433.7592,0.40392,,,
433.75925,0.40392,,,
433.7593,0.40384,,,
433.75935,0.40388,,,
433.7594,0.40406,,,
433.75945,0.40396,,,
433.7595,0.40404,,,
433.75955,0.40384,,,
433.7596,0.40408,,,
433.75965,0.40408,,,
433.7597,0.4041,,,
433.75975,0.40417,,,
433.7598,0.40396,,,
433.75985,0.40404,,,
433.7599,0.40392,,,
433.75995,0.40413,,,
433.76,0.40398,,,
433.76005,0.404,,,
433.7601,0.40394,,,
433.76015,0.4038,,,
433.7602,0.40396,,,
433.76025,0.40398,,,
433.7603,0.4039,,,
433.76035,0.40386,,,
433.7604,0.40394,,,
433.76045,0.40384,,,
433.7605,0.4039,,,
433.76055,0.40413,,,
433.7606,0.40394,,,
433.76065,0.40402,,,
433.7607,0.40394,,,
433.76075,0.40392,,,
433.7608,0.40392,,,
433.76085,0.40396,,,
433.7609,0.40398,,,
433.76095,0.40417,,,
433.761,0.40388,,,
433.76105,0.4039,,,
433.7611,0.40413,,,
433.76115,0.40398,,,
433.7612,0.40398,,,
433.76125,0.40404,,,
433.7613,0.40394,,,
433.76135,0.40406,,,
433.7614,0.40415,,,
433.76145,0.40406,,,
433.7615,0.40413,,,
433.76155,0.404,,,
433.7616,0.404,,,
433.76165,0.40406,,,
433.7617,0.40402,,,
433.76175,0.40398,,,
433.7618,0.40394,,,
433.76185,0.4041,,,
433.7619,0.40417,,,
433.76195,0.40386,,,
433.762,0.40406,,,
433.76205,0.40421,,,
433.7621,0.4041,,,
433.76215,0.40406,,,
433.7622,0.40394,,,
433.76225,0.40392,,,
433.7623,0.40396,,,
433.76235,0.404,,,
433.7624,0.40394,,,
433.76245,0.4041,,,
433.7625,0.40415,,,
433.76255,0.40396,,,
433.7626,0.40398,,,
433.76265,0.4041,,,
433.7627,0.40394,,,
433.76275,0.40388,,,
433.7628,0.40408,,,
433.76285,0.4038,,,
433.7629,0.40384,,,
433.76295,0.40413,,,
433.763,0.40386,,,
433.76305,0.40396,,,
433.7631,0.40384,,,
433.76315,0.4039,,,
433.7632,0.40394,,,
433.76325,0.40408,,,
433.7633,0.40413,,,
433.76335,0.40404,,,
433.7634,0.40388,,,
433.76345,0.40396,,,
433.7635,0.40388,,,
433.76355,0.40406,,,
433.7636,0.4038,,,
433.76365,0.40398,,,
433.7637,0.40388,,,
433.76375,0.40413,,,
433.7638,0.40408,,,
433.76385,0.40386,,,
433.7639,0.4041,,,
433.76395,0.40392,,,
433.764,0.40402,,,
433.76405,0.4039,,,
433.7641,0.40376,,,
433.76415,0.40394,,,
433.7642,0.4041,,,
433.76425,0.40388,,,
433.7643,0.40388,,,
433.76435,0.40394,,,
433.7644,0.40384,,,
433.76445,0.40396,,,
433.7645,0.40396,,,
433.76455,0.40415,,,
433.7646,0.40406,,,
433.76465,0.40394,,,
433.7647,0.40406,,,
433.76475,0.40376,,,
433.7648,0.404,,,
433.76485,0.40404,,,
433.7649,0.40384,,,
433.76495,0.40386,,,
433.765,0.40402,,,
433.76505,0.40394,,,
433.7651,0.40376,,,
433.76515,0.4041,,,
433.7652,0.404,,,
433.76525,0.40398,,,
433.7653,0.40437,,,
433.76535,0.404,,,
433.7654,0.40406,,,
433.76545,0.40406,,,
433.7655,0.40421,,,
433.76555,0.40392,,,
433.7656,0.40396,,,
433.76565,0.4039,,,
433.7657,0.40425,,,
433.76575,0.404,,,
433.7658,0.40386,,,
433.76585,0.40398,,,
433.7659,0.40398,,,
433.76595,0.404,,,
433.766,0.404,,,
433.76605,0.40415,,,
433.7661,0.40404,,,
433.76615,0.40386,,,
433.7662,0.40404,,,
433.76625,0.40382,,,
433.7663,0.40398,,,
433.76635,0.40384,,,
433.7664,0.40413,,,
433.76645,0.40408,,,
433.7665,0.40396,,,
433.76655,0.40419,,,
433.7666,0.40388,,,
433.76665,0.40392,,,
433.7667,0.4039,,,
433.76675,0.40388,,,
433.7668,0.4039,,,
433.76685,0.40413,,,
433.7669,0.40384,,,
433.76695,0.4039,,,
433.767,0.4038,,,
433.76705,0.40396,,,
433.7671,0.40392,,,
433.76715,0.40394,,,
433.7672,0.40396,,,
433.76725,0.40415,,,
433.7673,0.40376,,,
433.76735,0.4041,,,
433.7674,0.404,,,
433.76745,0.4038,,,
433.7675,0.40404,,,
433.76755,0.404,,,
433.7676,0.40392,,,
433.76765,0.40398,,,
433.7677,0.40388,,,
433.76775,0.40398,,,
433.7678,0.40404,,,
433.76785,0.40398,,,
433.7679,0.40402,,,
433.76795,0.40408,,,
433.768,0.40392,,,
433.76805,0.40402,,,
433.7681,0.40392,,,
433.76815,0.40408,,,
433.7682,0.40415,,,
433.76825,0.40398,,,
433.7683,0.40417,,,
433.76835,0.40396,,,
433.7684,0.4039,,,
433.76845,0.40394,,,
433.7685,0.40392,,,
433.76855,0.40413,,,
433.7686,0.40402,,,
433.76865,0.40419,,,
433.7687,0.4038,,,
433.76875,0.40396,,,
433.7688,0.40388,,,
433.76885,0.4039,,,
433.7689,0.40402,,,
433.76895,0.40398,,,
433.769,0.40404,,,
433.76905,0.40396,,,
433.7691,0.40394,,,
433.76915,0.40402,,,
433.7692,0.40402,,,
433.76925,0.40402,,,
433.7693,0.40392,,,
433.76935,0.404,,,
433.7694,0.40406,,,
433.76945,0.40396,,,
433.7695,0.40406,,,
433.76955,0.40388,,,
433.7696,0.40413,,,
433.76965,0.4041,,,
433.7697,0.40404,,,
433.76975,0.40406,,,
433.7698,0.40396,,,
433.76985,0.4039,,,
433.7699,0.4041,,,
433.76995,0.404,,,
433.77,0.40413,,,
433.77005,0.40394,,,
433.7701,0.40402,,,
433.77015,0.404,,,
433.7702,0.40394,,,
433.77025,0.4039,,,
433.7703,0.40394,,,
433.77035,0.40396,,,
433.7704,0.40402,,,
433.77045,0.40404,,,
433.7705,0.40396,,,
433.77055,0.40425,,,
433.7706,0.40419,,,
433.77065,0.40378,,,
433.7707,0.40398,,,
433.77075,0.404,,,
433.7708,0.404,,,
433.77085,0.40408,,,
433.7709,0.40417,,,
433.77095,0.40415,,,
433.771,0.40394,,,
433.77105,0.40408,,,
433.7711,0.40415,,,
433.77115,0.40396,,,
433.7712,0.40402,,,
433.77125,0.40406,,,
433.7713,0.40398,,,
433.77135,0.40376,,,
433.7714,0.40408,,,
433.77145,0.40398,,,
433.7715,0.40384,,,
433.77155,0.40396,,,
433.7716,0.40408,,,
433.77165,0.4039,,,
433.7717,0.40386,,,
433.77175,0.4039,,,
433.7718,0.4039,,,
433.77185,0.40392,,,
433.7719,0.40392,,,
433.77195,0.40394,,,
433.772,0.40427,,,
433.77205,0.40396,,,
433.7721,0.40396,,,
433.77215,0.40404,,,
433.7722,0.40388,,,
433.77225,0.40398,,,
433.7723,0.40408,,,
433.77235,0.40413,,,
433.7724,0.40388,,,
433.77245,0.4038,,,
433.7725,0.4041,,,
433.77255,0.40394,,,
433.7726,0.40421,,,
433.77265,0.40396,,,
433.7727,0.40388,,,
433.77275,0.40398,,,
433.7728,0.40419,,,
433.77285,0.40396,,,
433.7729,0.40408,,,
433.77295,0.40402,,,
433.773,0.40376,,,
433.77305,0.40406,,,
433.7731,0.4039,,,
433.77315,0.4039,,,
433.7732,0.40388,,,
433.77325,0.40382,,,
433.7733,0.40415,,,
433.77335,0.40408,,,
433.7734,0.40402,,,
433.77345,0.40404,,,
433.7735,0.404,,,
433.77355,0.4038,,,
433.7736,0.40408,,,
433.77365,0.40394,,,
433.7737,0.4039,,,
433.77375,0.40392,,,
433.7738,0.404,,,
433.77385,0.404,,,
433.7739,0.40382,,,
433.77395,0.40398,,,
433.774,0.40398,,,
433.77405,0.40398,,,
433.7741,0.404,,,
433.77415,0.40368,,,
433.7742,0.40402,,,
433.77425,0.40404,,,
433.7743,0.404,,,
433.77435,0.4039,,,
433.7744,0.4039,,,
433.77445,0.404,,,
433.7745,0.40402,,,
433.77455,0.40392,,,
433.7746,0.40396,,,
433.77465,0.4039,,,
433.7747,0.40402,,,
433.77475,0.40423,,,
433.7748,0.40396,,,
433.77485,0.4041,,,
433.7749,0.40386,,,
433.77495,0.40388,,,
433.775,0.404,,,
433.77505,0.40396,,,
433.7751,0.40376,,,
433.77515,0.4041,,,
433.7752,0.4039,,,
433.77525,0.40398,,,
433.7753,0.40392,,,
433.77535,0.404,,,
433.7754,0.40376,,,
433.77545,0.40398,,,
433.7755,0.40398,,,
433.77555,0.40408,,,
433.7756,0.40392,,,
433.77565,0.40408,,,
433.7757,0.40388,,,
433.77575,0.4041,,,
433.7758,0.40413,,,
433.77585,0.40415,,,
433.7759,0.4037,,,
433.77595,0.40413,,,
433.776,0.404,,,
433.77605,0.40388,,,
433.7761,0.40396,,,
433.77615,0.40427,,,
433.7762,0.40425,,,
433.77625,0.40396,,,
433.7763,0.40408,,,
433.77635,0.404,,,
433.7764,0.40404,,,
433.77645,0.40378,,,
433.7765,0.40406,,,
433.77655,0.4039,,,
433.7766,0.40404,,,
433.77665,0.40406,,,
433.7767,0.40386,,,
433.77675,0.40429,,,
433.7768,0.4041,,,
433.77685,0.40413,,,
433.7769,0.40398,,,
433.77695,0.40396,,,
433.777,0.40394,,,
433.77705,0.40406,,,
433.7771,0.404,,,
433.77715,0.40406,,,
433.7772,0.40392,,,
433.77725,0.40402,,,
433.7773,0.40396,,,
433.77735,0.4039,,,
433.7774,0.40398,,,
433.77745,0.40398,,,
433.7775,0.40384,,,
433.77755,0.404,,,
433.7776,0.40404,,,
433.77765,0.4037,,,
433.7777,0.40382,,,
433.77775,0.4039,,,
433.7778,0.40398,,,
433.77785,0.40402,,,
433.7779,0.40394,,,
433.77795,0.40415,,,
433.778,0.40398,,,
433.77805,0.40437,,,
433.7781,0.40419,,,
433.77815,0.40376,,,
433.7782,0.40396,,,
433.77825,0.40378,,,
