Wavelength,I
485.88075,0.40422
485.8808,0.40417
485.88085,0.40434
485.8809,0.40427
485.88095,0.40414
485.881,0.40416
485.88105,0.40425
485.8811,0.40414
485.88115,0.40421
485.8812,0.40433
485.88125,0.40425
485.8813,0.40423
485.88135,0.40411
485.8814,0.40423
485.88145,0.40419
485.8815,0.40423
485.88155,0.4041
485.8816,0.40423
485.88165,0.40415
485.8817,0.40417
485.88175,0.40415
485.8818,0.40421
485.88185,0.4043
485.8819,0.40417
485.88195,0.40408
485.882,0.40433
485.88205,0.40415
485.8821,0.40425
485.88215,0.40423
485.8822,0.40416
485.88225,0.40423
485.8823,0.40415
485.88235,0.40422
485.8824,0.40411
485.88245,0.40427
485.8825,0.40415
485.88255,0.40414
485.8826,0.40411
485.88265,0.40422
485.8827,0.40417
485.88275,0.40416
485.8828,0.40434
485.88285,0.40416
485.8829,0.4041
485.88295,0.40416
485.883,0.4041
485.88305,0.40415
485.8831,0.40411
485.88315,0.40422
485.8832,0.40422
485.88325,0.40419
485.8833,0.40411
485.88335,0.40406
485.8834,0.40426
485.88345,0.40425
485.8835,0.40414
485.88355,0.40419
485.8836,0.40406
485.88365,0.40437
485.8837,0.40405
485.88375,0.40426
485.8838,0.40413
485.88385,0.40426
485.8839,0.40419
485.88395,0.40415
485.884,0.40433
485.88405,0.40425
485.8841,0.40405
485.88415,0.40421
485.8842,0.40421
485.88425,0.40428
485.8843,0.40433
485.88435,0.40415
485.8844,0.40415
485.88445,0.40415
485.8845,0.40427
485.88455,0.40423
485.8846,0.40419
485.88465,0.40409
485.8847,0.40419
485.88475,0.40415
485.8848,0.40434
485.88485,0.40423
485.8849,0.40416
485.88495,0.4041
485.885,0.40416
485.88505,0.40414
485.8851,0.4042
485.88515,0.40415
485.8852,0.40425
485.88525,0.40427
485.8853,0.40402
485.88535,0.40415
485.8854,0.40411
485.88545,0.40416
485.8855,0.40414
485.88555,0.40431
485.8856,0.40416
485.88565,0.40419
485.8857,0.40419
485.88575,0.4042
485.8858,0.40421
485.88585,0.40431
485.8859,0.40406
485.88595,0.40422
485.886,0.40423
485.88605,0.40426
485.8861,0.40422
485.88615,0.40408
485.8862,0.404
485.88625,0.40419
485.8863,0.40437
485.88635,0.40421
485.8864,0.40423
485.88645,0.40419
485.8865,0.40431
485.88655,0.40445
485.8866,0.40428
485.88665,0.40413
485.8867,0.40413
485.88675,0.40419
485.8868,0.4041
485.88685,0.40417
485.8869,0.40416
485.88695,0.40423
485.887,0.40421
485.88705,0.40416
485.8871,0.40409
485.88715,0.40405
485.8872,0.40417
485.88725,0.4043
485.8873,0.40433
485.88735,0.40416
485.8874,0.40409
485.88745,0.4042
485.8875,0.40402
485.88755,0.40419
485.8876,0.4042
485.88765,0.4041
485.8877,0.4041
485.88775,0.40413
485.8878,0.40421
485.88785,0.40426
485.8879,0.40422
485.88795,0.40432
485.888,0.40432
485.88805,0.40423
485.8881,0.40415
485.88815,0.40421
485.8882,0.40421
485.88825,0.40434
485.8883,0.40437
485.88835,0.40416
485.8884,0.40428
485.88845,0.40411
485.8885,0.40415
485.88855,0.40419
485.8886,0.40419
485.88865,0.40403
485.8887,0.40437
485.88875,0.40414
485.8888,0.40409
485.88885,0.40423
485.8889,0.40428
485.88895,0.40415
485.889,0.40434
485.88905,0.4042
485.8891,0.40417
485.88915,0.40425
485.8892,0.40431
485.88925,0.40417
485.8893,0.40427
485.88935,0.40415
485.8894,0.40419
485.88945,0.40404
485.8895,0.40415
485.88955,0.40411
485.8896,0.40411
485.88965,0.40415
485.8897,0.40419
485.88975,0.40426
485.8898,0.40411
485.88985,0.40406
485.8899,0.40413
485.88995,0.40428
485.89,0.40416
485.89005,0.4042
485.8901,0.40422
485.89015,0.40413
485.8902,0.40427
485.89025,0.4041
485.8903,0.40422
485.89035,0.40421
485.8904,0.40408
485.89045,0.40409
485.8905,0.4043
485.89055,0.40423
485.8906,0.40422
485.89065,0.4042
485.8907,0.40409
485.89075,0.40416
485.8908,0.40413
485.89085,0.40432
485.8909,0.40422
485.89095,0.40419
485.891,0.4042
485.89105,0.40417
485.8911,0.40419
485.89115,0.40417
485.8912,0.4043
485.89125,0.40442
485.8913,0.40413
485.89135,0.40415
485.8914,0.40426
485.89145,0.40437
485.8915,0.40432
485.89155,0.40434
485.8916,0.40433
485.89165,0.40408
485.8917,0.40415
485.89175,0.40427
485.8918,0.40415
485.89185,0.40404
485.8919,0.40415
485.89195,0.40414
485.892,0.40427
485.89205,0.40431
485.8921,0.40437
485.89215,0.40427
485.8922,0.40425
485.89225,0.40421
485.8923,0.40422
485.89235,0.40427
485.8924,0.4041
485.89245,0.40422
485.8925,0.40422
485.89255,0.40419
485.8926,0.40417
485.89265,0.40415
485.8927,0.40428
485.89275,0.40416
485.8928,0.40432
485.89285,0.40413
485.8929,0.40417
485.89295,0.40417
485.893,0.40414
485.89305,0.40415
485.8931,0.40423
485.89315,0.40426
485.8932,0.40409
485.89325,0.40415
485.8933,0.40421
485.89335,0.40421
485.8934,0.40422
485.89345,0.40421
485.8935,0.40423
485.89355,0.40433
485.8936,0.40433
485.89365,0.40423
485.8937,0.40422
485.89375,0.4043
485.8938,0.40427
485.89385,0.40417
485.8939,0.40425
485.89395,0.4042
485.894,0.4043
485.89405,0.40415
485.8941,0.40413
485.89415,0.40421
485.8942,0.40427
485.89425,0.40416
485.8943,0.40419
485.89435,0.40433
485.8944,0.40415
485.89445,0.40431
485.8945,0.40425
485.89455,0.40434
485.8946,0.40431
485.89465,0.40422
485.8947,0.40413
485.89475,0.40416
485.8948,0.40422
485.89485,0.40417
485.8949,0.40421
485.89495,0.40426
485.895,0.40414
485.89505,0.40426
485.8951,0.40421
485.89515,0.40414
485.8952,0.40421
485.89525,0.40423
485.8953,0.40417
485.89535,0.40415
485.8954,0.40421
485.89545,0.4041
485.8955,0.40419
485.89555,0.40416
485.8956,0.4042
485.89565,0.40417
485.8957,0.40425
485.89575,0.40409
485.8958,0.40427
485.89585,0.40422
485.8959,0.40417
485.89595,0.40428
485.896,0.40413
485.89605,0.40419
485.8961,0.40416
485.89615,0.40431
485.8962,0.40422
485.89625,0.40406
485.8963,0.40423
485.89635,0.40428
485.8964,0.40426
485.89645,0.4042
485.8965,0.40422
485.89655,0.40439
485.8966,0.40431
485.89665,0.40416
485.8967,0.40426
485.89675,0.40437
485.8968,0.40442
485.89685,0.40422
485.8969,0.40421
485.89695,0.40421
485.897,0.40425
485.89705,0.40426
485.8971,0.40432
485.89715,0.40409
485.8972,0.40419
485.89725,0.40417
485.8973,0.40425
485.89735,0.40413
485.8974,0.40425
485.89745,0.40422
485.8975,0.40409
485.89755,0.40426
485.8976,0.4042
485.89765,0.40438
485.8977,0.4043
485.89775,0.40426
485.8978,0.4043
485.89785,0.40425
485.8979,0.40413
485.89795,0.4043
485.898,0.40413
485.89805,0.40439
485.8981,0.40434
485.89815,0.40415
485.8982,0.40438
485.89825,0.40427
485.8983,0.4043
485.89835,0.40413
485.8984,0.40428
485.89845,0.40421
485.8985,0.40416
485.89855,0.40437
485.8986,0.40413
485.89865,0.40406
485.8987,0.40402
485.89875,0.40428
485.8988,0.40437
485.89885,0.40433
485.8989,0.40436
485.89895,0.40426
485.899,0.40411
485.89905,0.40437
485.8991,0.40408
485.89915,0.40425
485.8992,0.40431
485.89925,0.40455
485.8993,0.40431
485.89935,0.40431
485.8994,0.4042
485.89945,0.40417
485.8995,0.40417
485.89955,0.40433
485.8996,0.40441
485.89965,0.4042
485.8997,0.40445
485.89975,0.40431
485.8998,0.40431
485.89985,0.40427
485.8999,0.40436
485.89995,0.40433
485.9,0.4043
485.90005,0.40426
485.9001,0.40437
485.90015,0.40436
485.9002,0.40428
485.90025,0.40437
485.9003,0.40425
485.90035,0.40422
485.9004,0.40419
485.90045,0.40432
485.9005,0.40419
485.90055,0.40434
485.9006,0.40438
485.90065,0.40428
485.9007,0.4043
485.90075,0.40433
485.9008,0.40417
485.90085,0.40411
485.9009,0.40427
485.90095,0.40408
485.901,0.40427
485.90105,0.40422
485.9011,0.40441
485.90115,0.40415
485.9012,0.40432
485.90125,0.40417
485.9013,0.40445
485.90135,0.40431
485.9014,0.40426
485.90145,0.40436
485.9015,0.40433
485.90155,0.40403
485.9016,0.40431
485.90165,0.40431
485.9017,0.40448
485.90175,0.40438
485.9018,0.40438
485.90185,0.40431
485.9019,0.40437
485.90195,0.40445
485.902,0.40432
485.90205,0.40428
485.9021,0.4043
485.90215,0.40415
485.9022,0.4042
485.90225,0.40434
485.9023,0.40426
485.90235,0.4042
485.9024,0.40436
485.90245,0.40428
485.9025,0.40436
485.90255,0.40427
485.9026,0.40441
485.90265,0.40437
485.9027,0.40447
485.90275,0.40427
485.9028,0.40437
485.90285,0.40432
485.9029,0.40431
485.90295,0.40438
485.903,0.40431
485.90305,0.40448
485.9031,0.4043
485.90315,0.4046
485.9032,0.40448
485.90325,0.4043
485.9033,0.40439
485.90335,0.40438
485.9034,0.40436
485.90345,0.40431
485.9035,0.40427
485.90355,0.40431
485.9036,0.40445
485.90365,0.40448
485.9037,0.40444
485.90375,0.40434
485.9038,0.40423
485.90385,0.40428
485.9039,0.40426
485.90395,0.40448
485.904,0.40433
485.90405,0.40445
485.9041,0.4045
485.90415,0.4045
485.9042,0.40431
485.90425,0.40436
485.9043,0.40425
485.90435,0.40452
485.9044,0.40453
485.90445,0.40414
485.9045,0.40441
485.90455,0.40443
485.9046,0.40432
485.90465,0.40445
485.9047,0.4045
485.90475,0.40439
485.9048,0.40427
485.90485,0.40455
485.9049,0.4045
485.90495,0.40442
485.905,0.40423
485.90505,0.40433
485.9051,0.40456
485.90515,0.40432
485.9052,0.40448
485.90525,0.40438
485.9053,0.4047
485.90535,0.40427
485.9054,0.4045
485.90545,0.40436
485.9055,0.40436
485.90555,0.40438
485.9056,0.40458
485.90565,0.40449
485.9057,0.40465
485.90575,0.40437
485.9058,0.40458
485.90585,0.40432
485.9059,0.40456
485.90595,0.40439
485.906,0.40432
485.90605,0.40443
485.9061,0.40442
485.90615,0.40456
485.9062,0.40443
485.90625,0.40456
485.9063,0.40445
485.90635,0.40444
485.9064,0.40467
485.90645,0.40442
485.9065,0.40448
485.90655,0.40464
485.9066,0.40454
485.90665,0.40441
485.9067,0.40472
485.90675,0.4045
485.9068,0.40463
485.90685,0.40445
485.9069,0.40437
485.90695,0.40449
485.907,0.40438
485.90705,0.40448
485.9071,0.40458
485.90715,0.40439
485.9072,0.40463
485.90725,0.40455
485.9073,0.40448
485.90735,0.40481
485.9074,0.40448
485.90745,0.40448
485.9075,0.40466
485.90755,0.40445
485.9076,0.40463
485.90765,0.4045
485.9077,0.40465
485.90775,0.4048
485.9078,0.40453
485.90785,0.40465
485.9079,0.4048
485.90795,0.40456
485.908,0.40455
485.90805,0.40467
485.9081,0.4048
485.90815,0.40445
485.9082,0.4048
485.90825,0.40484
485.9083,0.40455
485.90835,0.40467
485.9084,0.40456
485.90845,0.40461
485.9085,0.40454
485.90855,0.4047
485.9086,0.40469
485.90865,0.40458
485.9087,0.40452
485.90875,0.40456
485.9088,0.40458
485.90885,0.40445
485.9089,0.40469
485.90895,0.40476
485.909,0.40458
485.90905,0.40458
485.9091,0.40455
485.90915,0.40465
485.9092,0.40461
485.90925,0.40486
485.9093,0.40477
485.90935,0.40448
485.9094,0.40486
485.90945,0.40448
485.9095,0.40447
485.90955,0.4047
485.9096,0.40465
485.90965,0.40449
485.9097,0.40454
485.90975,0.40475
485.9098,0.4048
485.90985,0.40433
485.9099,0.40466
485.90995,0.40478
485.91,0.40465
485.91005,0.4048
485.9101,0.40482
485.91015,0.40481
485.9102,0.40467
485.91025,0.40471
485.9103,0.40467
485.91035,0.40475
485.9104,0.40469
485.91045,0.40477
485.9105,0.40493
485.91055,0.40499
485.9106,0.40475
485.91065,0.40466
485.9107,0.40467
485.91075,0.40447
485.9108,0.4046
485.91085,0.40483
485.9109,0.40493
485.91095,0.4047
485.911,0.40482
485.91105,0.40484
485.9111,0.40472
485.91115,0.40498
485.9112,0.40474
485.91125,0.40498
485.9113,0.40452
485.91135,0.40492
485.9114,0.40478
485.91145,0.40476
485.9115,0.40459
485.91155,0.40492
485.9116,0.40474
485.91165,0.40489
485.9117,0.40533
485.91175,0.40464
485.9118,0.40483
485.91185,0.40476
485.9119,0.40484
485.91195,0.40455
485.912,0.4048
485.91205,0.40478
485.9121,0.40489
485.91215,0.40517
485.9122,0.40503
485.91225,0.40511
485.9123,0.40493
485.91235,0.40484
485.9124,0.40477
485.91245,0.4048
485.9125,0.40505
485.91255,0.40499
485.9126,0.40522
485.91265,0.40489
485.9127,0.40481
485.91275,0.40517
485.9128,0.40465
485.91285,0.40492
485.9129,0.40488
485.91295,0.40494
485.913,0.40497
485.91305,0.40506
485.9131,0.4048
485.91315,0.40489
485.9132,0.40497
485.91325,0.4047
485.9133,0.40483
485.91335,0.40502
485.9134,0.40466
485.91345,0.40499
485.9135,0.40499
485.91355,0.40517
485.9136,0.40508
485.91365,0.40497
485.9137,0.40497
485.91375,0.40497
485.9138,0.40502
485.91385,0.40495
485.9139,0.40497
485.91395,0.40477
485.914,0.40516
485.91405,0.4052
485.9141,0.40511
485.91415,0.40505
485.9142,0.40488
485.91425,0.40514
485.9143,0.40489
485.91435,0.40492
485.9144,0.40502
485.91445,0.40504
485.9145,0.40486
485.91455,0.40516
485.9146,0.40487
485.91465,0.40499
485.9147,0.40491
485.91475,0.40499
485.9148,0.40488
485.91485,0.40484
485.9149,0.40504
485.91495,0.40484
485.915,0.40504
485.91505,0.40505
485.9151,0.40491
485.91515,0.40508
485.9152,0.40494
485.91525,0.40481
485.9153,0.40488
485.91535,0.40489
485.9154,0.40506
485.91545,0.40486
485.9155,0.40492
485.91555,0.40494
485.9156,0.40553
485.91565,0.40494
485.9157,0.40502
485.91575,0.40505
485.9158,0.40487
485.91585,0.40497
485.9159,0.40499
485.91595,0.40515
485.916,0.40498
485.91605,0.40494
485.9161,0.40484
485.91615,0.40514
485.9162,0.40506
485.91625,0.40498
485.9163,0.40503
485.91635,0.40516
485.9164,0.40519
485.91645,0.40508
485.9165,0.40519
485.91655,0.405
485.9166,0.40505
485.91665,0.40499
485.9167,0.40525
485.91675,0.40494
485.9168,0.40492
485.91685,0.40506
485.9169,0.40509
485.91695,0.40489
485.917,0.405
485.91705,0.40506
485.9171,0.40483
485.91715,0.40511
485.9172,0.40505
485.91725,0.40497
485.9173,0.40502
485.91735,0.40502
485.9174,0.40502
485.91745,0.40533
485.9175,0.40517
485.91755,0.40499
485.9176,0.40482
485.91765,0.405
485.9177,0.40497
485.91775,0.40506
485.9178,0.40505
485.91785,0.40476
485.9179,0.40508
485.91795,0.40486
485.918,0.40491
485.91805,0.4052
485.9181,0.40461
485.91815,0.40502
485.9182,0.4051
485.91825,0.40494
485.9183,0.40495
485.91835,0.40492
485.9184,0.40515
485.91845,0.40508
485.9185,0.40536
485.91855,0.40484
485.9186,0.40495
485.91865,0.40504
485.9187,0.40477
485.91875,0.40491
485.9188,0.40532
485.91885,0.4051
485.9189,0.40506
485.91895,0.40482
485.919,0.40504
485.91905,0.40503
485.9191,0.40469
485.91915,0.40499
485.9192,0.40521
485.91925,0.40494
485.9193,0.40489
485.91935,0.40499
485.9194,0.40489
485.91945,0.40475
485.9195,0.40488
485.91955,0.40463
485.9196,0.40488
485.91965,0.40492
485.9197,0.40486
485.91975,0.4048
485.9198,0.40475
485.91985,0.40515
485.9199,0.40481
485.91995,0.40499
485.92,0.40502
485.92005,0.40484
485.9201,0.40497
485.92015,0.40482
485.9202,0.40522
485.92025,0.40483
485.9203,0.40508
485.92035,0.40475
485.9204,0.40491
485.92045,0.40506
485.9205,0.40486
485.92055,0.40497
485.9206,0.40461
485.92065,0.40503
485.9207,0.4048
485.92075,0.405
485.9208,0.40471
485.92085,0.40478
485.9209,0.40487
485.92095,0.40475
485.921,0.40495
485.92105,0.40499
485.9211,0.40505
485.92115,0.40495
485.9212,0.40467
485.92125,0.4048
485.9213,0.40478
485.92135,0.40477
485.9214,0.40463
485.92145,0.40469
485.9215,0.40492
485.92155,0.40474
485.9216,0.40497
485.92165,0.40474
485.9217,0.40487
485.92175,0.40493
485.9218,0.40478
485.92185,0.40487
485.9219,0.40482
485.92195,0.40475
485.922,0.4048
485.92205,0.40471
485.9221,0.40508
485.92215,0.405
485.9222,0.40483
485.92225,0.40477
485.9223,0.40475
485.92235,0.40495
485.9224,0.40491
485.92245,0.40452
485.9225,0.40476
485.92255,0.40488
485.9226,0.40472
485.92265,0.40492
485.9227,0.40478
485.92275,0.4046
485.9228,0.40477
485.92285,0.40472
485.9229,0.40477
485.92295,0.40469
485.923,0.40466
485.92305,0.40471
485.9231,0.40481
485.92315,0.40443
485.9232,0.40467
485.92325,0.40495
485.9233,0.40469
485.92335,0.40477
485.9234,0.40472
485.92345,0.40461
485.9235,0.4046
485.92355,0.40459
485.9236,0.40464
485.92365,0.40464
485.9237,0.40474
485.92375,0.4048
485.9238,0.4046
485.92385,0.4048
485.9239,0.40463
485.92395,0.40499
485.924,0.40452
485.92405,0.40467
485.9241,0.40466
485.92415,0.40481
485.9242,0.40461
485.92425,0.40461
485.9243,0.40471
485.92435,0.40461
485.9244,0.40465
485.92445,0.40472
485.9245,0.40452
485.92455,0.40449
485.9246,0.40459
485.92465,0.40475
485.9247,0.40463
485.92475,0.40453
485.9248,0.40472
485.92485,0.40452
485.9249,0.40444
485.92495,0.40458
485.925,0.40454
485.92505,0.40461
485.9251,0.40465
485.92515,0.40461
485.9252,0.40471
485.92525,0.40461
485.9253,0.40458
485.92535,0.40471
485.9254,0.40461
485.92545,0.40474
485.9255,0.40492
485.92555,0.40489
485.9256,0.4047
485.92565,0.40461
485.9257,0.40482
485.92575,0.40492
485.9258,0.4045
485.92585,0.40452
485.9259,0.40455
485.92595,0.40452
485.926,0.40464
485.92605,0.40469
485.9261,0.40454
485.92615,0.40461
485.9262,0.40463
485.92625,0.4045
485.9263,0.40454
485.92635,0.40437
485.9264,0.4045
485.92645,0.40458
485.9265,0.40475
485.92655,0.40448
485.9266,0.40474
485.92665,0.40443
485.9267,0.40448
485.92675,0.40453
485.9268,0.40441
485.92685,0.40466
485.9269,0.40449
485.92695,0.40453
485.927,0.4047
485.92705,0.40434
485.9271,0.4045
485.92715,0.40452
485.9272,0.40453
485.92725,0.40477
485.9273,0.40441
485.92735,0.40439
485.9274,0.40445
485.92745,0.40449
485.9275,0.40443
485.92755,0.40448
485.9276,0.40434
485.92765,0.40431
485.9277,0.40448
485.92775,0.40441
485.9278,0.40443
485.92785,0.40448
485.9279,0.40438
485.92795,0.40444
485.928,0.40458
485.92805,0.40444
485.9281,0.40426
485.92815,0.40453
485.9282,0.40455
485.92825,0.40458
485.9283,0.40447
485.92835,0.40436
485.9284,0.40443
485.92845,0.40464
485.9285,0.40449
485.92855,0.40437
485.9286,0.40459
485.92865,0.40433
485.9287,0.40441
485.92875,0.40453
485.9288,0.40434
485.92885,0.40433
485.9289,0.40438
485.92895,0.40428
485.929,0.40442
485.92905,0.40432
485.9291,0.40444
485.92915,0.40434
485.9292,0.40445
485.92925,0.40445
485.9293,0.40461
485.92935,0.40432
485.9294,0.40444
485.92945,0.40459
485.9295,0.40432
485.92955,0.4043
485.9296,0.40434
485.92965,0.40455
485.9297,0.40426
485.92975,0.40443
485.9298,0.40448
485.92985,0.40434
485.9299,0.40427
485.92995,0.40455
485.93,0.40434
485.93005,0.40438
485.9301,0.40439
485.93015,0.40441
485.9302,0.40427
485.93025,0.40439
485.9303,0.40445
485.93035,0.40438
485.9304,0.40447
485.93045,0.40438
485.9305,0.40438
485.93055,0.40445
485.9306,0.40433
485.93065,0.40444
485.9307,0.40438
485.93075,0.40444
485.9308,0.40441
485.93085,0.40436
485.9309,0.40421
485.93095,0.40438
485.931,0.40441
485.93105,0.40437
485.9311,0.40443
485.93115,0.40437
485.9312,0.40428
485.93125,0.40452
485.9313,0.40428
485.93135,0.40432
485.9314,0.40423
485.93145,0.4042
485.9315,0.40433
485.93155,0.40441
485.9316,0.40422
485.93165,0.40452
485.9317,0.4043
485.93175,0.40434
485.9318,0.40447
485.93185,0.40453
485.9319,0.40426
485.93195,0.4042
485.932,0.40436
485.93205,0.40448
485.9321,0.40431
485.93215,0.40431
485.9322,0.40417
485.93225,0.40441
485.9323,0.4043
485.93235,0.40423
485.9324,0.40449
485.93245,0.40431
485.9325,0.40422
485.93255,0.40432
485.9326,0.40441
485.93265,0.40421
485.9327,0.40427
485.93275,0.40433
485.9328,0.40416
485.93285,0.40415
485.9329,0.4043
485.93295,0.40433
485.933,0.40427
485.93305,0.4042
485.9331,0.40427
485.93315,0.40433
485.9332,0.40422
485.93325,0.40423
485.9333,0.40423
485.93335,0.40416
485.9334,0.40428
485.93345,0.4043
485.9335,0.40427
485.93355,0.40414
485.9336,0.40417
485.93365,0.40423
485.9337,0.40428
485.93375,0.40441
485.9338,0.4043
485.93385,0.40414
485.9339,0.40432
485.93395,0.40404
485.934,0.40428
485.93405,0.40417
485.9341,0.40428
485.93415,0.40425
485.9342,0.40423
485.93425,0.40431
485.9343,0.40423
485.93435,0.40436
485.9344,0.40433
485.93445,0.40409
485.9345,0.40437
485.93455,0.40432
485.9346,0.4042
485.93465,0.40422
485.9347,0.40428
485.93475,0.40443
485.9348,0.4043
485.93485,0.40423
485.9349,0.40416
485.93495,0.40422
485.935,0.40433
485.93505,0.40423
485.9351,0.40437
485.93515,0.40422
485.9352,0.40415
485.93525,0.40433
485.9353,0.40419
485.93535,0.40426
485.9354,0.40436
485.93545,0.40432
485.9355,0.40417
485.93555,0.40416
485.9356,0.40427
485.93565,0.40413
485.9357,0.40414
485.93575,0.40422
485.9358,0.40419
485.93585,0.40419
485.9359,0.40423
485.93595,0.40434
485.936,0.40426
485.93605,0.4042
485.9361,0.40426
485.93615,0.40417
485.9362,0.40416
485.93625,0.4041
485.9363,0.40413
485.93635,0.40417
485.9364,0.40426
485.93645,0.40402
485.9365,0.40411
485.93655,0.40423
485.9366,0.40425
485.93665,0.40408
485.9367,0.40402
485.93675,0.40414
485.9368,0.40426
485.93685,0.40408
485.9369,0.40415
485.93695,0.4043
485.937,0.4042
485.93705,0.40408
485.9371,0.40416
485.93715,0.40423
485.9372,0.40398
485.93725,0.40404
485.9373,0.4042
485.93735,0.4042
485.9374,0.4042
485.93745,0.40416
485.9375,0.40411
485.93755,0.40406
485.9376,0.40425
485.93765,0.40416
485.9377,0.40426
485.93775,0.4042
485.9378,0.40415
485.93785,0.40413
485.9379,0.4042
485.93795,0.40409
485.938,0.4042
485.93805,0.40428
485.9381,0.40434
485.93815,0.40421
485.9382,0.40419
485.93825,0.40426
485.9383,0.40421
485.93835,0.40419
485.9384,0.40406
485.93845,0.40432
485.9385,0.40423
485.93855,0.40427
485.9386,0.40419
485.93865,0.40423
485.9387,0.40417
485.93875,0.4042
485.9388,0.40419
485.93885,0.40425
485.9389,0.4042
485.93895,0.40411
485.939,0.40411
485.93905,0.40416
485.9391,0.40419
485.93915,0.40417
485.9392,0.40411
485.93925,0.40406
485.9393,0.40404
485.93935,0.40427
485.9394,0.40423
485.93945,0.40411
485.9395,0.40413
485.93955,0.40417
485.9396,0.40416
485.93965,0.4042
485.9397,0.40403
485.93975,0.40399
485.9398,0.40409
485.93985,0.40423
485.9399,0.40419
485.93995,0.40413
485.94,0.40419
485.94005,0.4042
485.9401,0.40414
485.94015,0.4042
485.9402,0.40415
485.94025,0.40417
485.9403,0.40416
485.94035,0.40419
485.9404,0.40416
485.94045,0.40417
485.9405,0.40404
485.94055,0.40425
485.9406,0.40427
485.94065,0.4041
485.9407,0.40405
485.94075,0.40425
485.9408,0.40413
485.94085,0.40416
485.9409,0.4041
485.94095,0.40422
485.941,0.40426
485.94105,0.40421
485.9411,0.40416
485.94115,0.40431
485.9412,0.4042
485.94125,0.40402
485.9413,0.40426
485.94135,0.4041
485.9414,0.40425
485.94145,0.40421
485.9415,0.4041
485.94155,0.40405
485.9416,0.40413
485.94165,0.40408
485.9417,0.4043
485.94175,0.40404
485.9418,0.40409
485.94185,0.40431
485.9419,0.40432
485.94195,0.40416
485.942,0.40405
485.94205,0.40423
485.9421,0.40409
485.94215,0.40434
485.9422,0.40416
485.94225,0.40426
485.9423,0.40421
485.94235,0.40406
485.9424,0.40406
485.94245,0.40408
485.9425,0.4043
485.94255,0.40423
485.9426,0.40422
485.94265,0.40422
485.9427,0.40414
485.94275,0.40415
485.9428,0.40431
485.94285,0.40415
485.9429,0.40409
485.94295,0.40419
485.943,0.40421
485.94305,0.40421
485.9431,0.40425
485.94315,0.40417
485.9432,0.40408
485.94325,0.40416
485.9433,0.40408
485.94335,0.40409
485.9434,0.40428
485.94345,0.40417
485.9435,0.40417
485.94355,0.40414
485.9436,0.40421
485.94365,0.40422
485.9437,0.40416
485.94375,0.40416
485.9438,0.40419
485.94385,0.4043
485.9439,0.40413
485.94395,0.40423
485.944,0.40432
485.94405,0.40415
485.9441,0.4042
485.94415,0.40408
485.9442,0.40421
485.94425,0.40419
485.9443,0.40408
485.94435,0.4043
485.9444,0.4042
485.94445,0.40408
485.9445,0.40417
485.94455,0.40411
485.9446,0.40406
485.94465,0.40408
485.9447,0.40416
485.94475,0.40422
485.9448,0.40398
485.94485,0.40425
485.9449,0.4042
485.94495,0.40421
485.945,0.40402
485.94505,0.40404
485.9451,0.40413
485.94515,0.40411
485.9452,0.40419
485.94525,0.40425
485.9453,0.40423
485.94535,0.4042
485.9454,0.40421
485.94545,0.40419
485.9455,0.40405
485.94555,0.40426
485.9456,0.40417
485.94565,0.40408
485.9457,0.40419
485.94575,0.40413
485.9458,0.40431
485.94585,0.40422
485.9459,0.40422
485.94595,0.40414
485.946,0.40404
485.94605,0.40414
485.9461,0.4042
485.94615,0.40414
485.9462,0.40423
485.94625,0.40419
485.9463,0.4041
485.94635,0.40431
485.9464,0.40415
485.94645,0.40411
485.9465,0.40423
485.94655,0.40416
485.9466,0.4043
485.94665,0.4042
485.9467,0.40411
485.94675,0.40406
485.9468,0.40414
485.94685,0.40406
485.9469,0.40413
485.94695,0.4041
485.947,0.40441
485.94705,0.40421
485.9471,0.40422
485.94715,0.40417
485.9472,0.40438
485.94725,0.40415
485.9473,0.40422
485.94735,0.40403
485.9474,0.40417
485.94745,0.4041
485.9475,0.40409
485.94755,0.40417
485.9476,0.40423
485.94765,0.40417
485.9477,0.40417
485.94775,0.40422
485.9478,0.40411
485.94785,0.40415
485.9479,0.40423
485.94795,0.40428
485.948,0.40423
485.94805,0.40415
485.9481,0.40422
485.94815,0.40402
485.9482,0.40398
485.94825,0.40422
485.9483,0.40411
485.94835,0.40419
485.9484,0.40406
485.94845,0.4043
485.9485,0.40409
485.94855,0.40413
485.9486,0.40427
485.94865,0.40421
485.9487,0.4042
485.94875,0.40416
485.9488,0.40411
485.94885,0.40437
485.9489,0.40414
485.94895,0.40426
485.949,0.40423
485.94905,0.40419
485.9491,0.40403
485.94915,0.4041
485.9492,0.40416
485.94925,0.40427
485.9493,0.40416
485.94935,0.4042
485.9494,0.40409
485.94945,0.40415
485.9495,0.40421
485.94955,0.40421
485.9496,0.40417
485.94965,0.40413
485.9497,0.40425
485.94975,0.4041
485.9498,0.40426
485.94985,0.40406
485.9499,0.40419
485.94995,0.40426
485.95,0.40413
485.95005,0.4043
485.9501,0.40421
485.95015,0.40423
485.9502,0.4043
485.95025,0.40425
485.9503,0.40416
485.95035,0.40422
485.9504,0.40422
485.95045,0.40413
485.9505,0.40406
485.95055,0.40422
485.9506,0.40421
485.95065,0.40404
485.9507,0.40423
485.95075,0.40422
485.9508,0.40427
485.95085,0.40411
485.9509,0.40413
485.95095,0.40416
485.951,0.4041
